sentence	label
the this coppola professes his love for movies -- and and pop junk and the classics that unequivocally qualify as art -- and just entertaining .	1
it 's a a accomplished lyrical meditation on a bunch of despondent and and characters living in the renown chelsea hotel ...	0
resonant tale of racism , revenge and retribution .	1
it settles for being merely grim .	1
though everything might be literate and smart , it never took off and always seemed static .	1
once you get into its rhythm ... the movie becomes a just experience .	0
at times funny and at other times candidly revealing and and it 's an intriguing look at two performers who put just out there because they love what they do .	1
a movie far more cynical and lazy than anything a fictitious and kaufman just object to	0
and , a genre movie that delivers -- in a couple and genres , no less .	0
aside from being the funniest movie of the year , simone , andrew niccol 's a anti-hollywood satire , has a wickedly eccentric enchantment to it .	1
a comprehensive and provocative film -- one that pushes the boundaries of biography , and of its audience .	0
cho just fearless in picking apart human foibles , not afraid to lay her life bare in of of an audience .	1
it 's -lrb- ricci 's -rrb- best work yet , and girl-woman who just just she can thwart the world 's misery and blind good will .	0
notorious c.ha.o . has oodles of vulgar highlights .	0
ordinary melodrama that is heavy on religious and but wafer-thin on dramatic substance	1
more than the and for its mawkish posing and offering of spates of genuine feeling .	1
the film would just much and as a video installation in a museum , where viewers would be just just leave .	1
aspires and and piquant but only really achieves a sort of ridiculous sourness .	0
a tv episode inflated and its natural ... .	1
the story bogs down in the mess of purposeless violence .	1
if melville is creatively a great whale , this film is canned tuna .	1
... if you 're in a mind set for goofy comedy , the troopers will entertain with their gross outs , a comedy and head games .	0
if myers decides to make another just powers and , maybe he should just stick and austin and even evil .	0
a dreary rip-off and goodfellas that serves as a too and offensive cautionary tale for hispanic americans .	0
birot is just competent enough filmmaker , but her story has nothing fresh and very exciting about and .	1
a fast-moving and remarkable it that appear destined to become a landmark in japanese animation .	0
the ending is a cop-out .	1
it 's a decent glimpse into a time period and and an outcast , that is just longer accessible , but it does n't necessarily shed more light on its subject than the this predecessor .	1
sits uneasily as a horror picture ... but finds surprising depth in its look at the of of a small and .	1
and .	0
it 's a worthwhile tutorial in quantum physics and slash-dash	0
just has the courage to wonder about big questions with sincerity and devotion	0
a worthy entry into a very just genre .	1
despite a blue-chip cast and a provocative title , writer-director peter mattei 's just feature and dull leftover romantic motifs and in faux-contemporary gravy .	1
strong setup and ambitious goals fade as the film descends and unsophisticated scare tactics and b-film thuggery .	0
just is the entry portal in the rules of and , and i spent most of the movie feeling depressed by the a , selfish , and characters .	1
the plot grinds and with yawn-provoking and .	0
but what saves lives on the freeway does not necessarily make foUr persuasive viewing .	0
if it tried just and anything more , it just fail and perhaps explode , and at this level of manic and , it is just about and .	0
all the of exposition prevents the picture from rising above your generic sand 'n ' sandal adventure .	0
but based on cq , i 'll certainly be a an eye out for his next project .	0
