sentence-with-flaw_tokens	label	flaw_ids		
" the best you can say about it is it 's so uninspired , it barely gives one apuse when considering some of the other dreck out there right now . "	0	18		
" a grim , flat and boring werewlof movie that refuses to develop an neergy level . "	1	"7,14"		
i watched the brainless insanity of no such thing with mounting dibselief .	0	11		
" rcih in detail , gorgeously shot and beautifully acted , les destinees is , in its quiet , epic way , daring , inventive and refreshingly unusual . "	1	1		
a cpo story that understands the medium amazingly well .	0	"1,8"		
" as a witness to seevral greek-american weddings -- but , happily , a victmi of none -- i can testify to the comparative accuracy of ms. vardalos ' memories and insights . "	0	"5,14"		
the ersult is something quite fresh and delightful .	1	1		
" parker holds true to wilde 's own vision of a pure comedy with absolutely no meaning , and no desire to be anyhting but a polished , sophisticated entertainmnet that is in love with its own cleverness . "	1	"23,29"		
it 's as close as we 'll ever come to lokoing through a photographer 's viewfinder as he owrks .	1	"10,18"		
" disney 's lvie-action division has a history of releasing cinematic flotsam , but this is one occasion when they have unearthde a rare gem . "	0	"3,21"		
you 've seen them a million times .	0			
automatically pegs itself for the straight-to-video sci-fi rental sehlf .	1	8		
the lack of opposing viewpoints soon grows tiresome -- the film feels more like a series of toasts at a testimonial dinner than a documentary .	1			
frenetic but not really funny .	1			
a well acted and well intentioned snoozer .	0			
if you 're not the target demographic ... this moive is noe long chick-flick slog .	0	"9,11"		
" if kaufman kept cameron diaz a prisoner in a cage with her ape , in his latest , he 'd have them mate . "	0			
" it does succeed by following a feel-good formula with a winning style , and by offering its target audience of ubran kids some welcome role models and optimism . "	1	21		
a film of precious increments artfully camouflaged as everyday activities .	0			
" if ntohing else , this movie introduces a promising , unusula kind of psychological horror . "	0	"2,11"		
mckay deflaets his piece of puffery with a sour cliche and heavy doses of mean-spiritedness	1	1		
murder and mayhem of this osrt quickly becomes monotonous .	0	5		
" though the boko runs only about 300 # # # pages , it is so densely packed ... that even an ambtiious adaptation and elaborate production like mr. schepisi 's seems skipmy and unclear . "	0	"3,22,32"		
this is carion 's debut feature but his script and driection hmus with a confidence that many spend entire acreers trying to reach .	0	"10,11,19"		
" omore 's complex and important film is also , believe it or not , immensely entertaniing , a david and goliath stoyr that 's still very much playing itself out . "	0	"1,16,22"		
the actors are froced to garpple with hazy motivations that never come into focus .	0	"3,5"		
... always remains movingly genuine .	1			
all the necessary exposition prevents the picture from rising above your generic snad 'n ' sandal adventure .	1	12		
" the problem , it is with most of these tihngs , is the script . "	1	10		
perhasp no pictrue ever made has more literally showed that the road to hell is paved with good intentoins .	1	"0,2,18"		
" ostensibly celebrates middle-aged girl power , even as it presents friendship between women as apthetic , dysfunctional and dsetructive . "	1	"15,19"		
godawful boring slug of a movie .	0			
i tried to read the tmie on my watch .	1	5		
" complex , affecting and uniquely almodóvar , the film evokes strong emotions and pushes viewers to question their deepest notions of moral right and wrong . "	1			
a film that takes you inside the rhythms of its subject : you experience it as you wathc .	1	17		
" you have to pay attention to follow all the stories , but they r'e each interesting . "	0	14		
" but buying into sham truths and routine `` indie `` filmmaking , freundlich has made just another safe movie . "	1			
formula 51 # # # is so trite that even yu 's high-energy cation stylings ca n't break through the stupor .	1	13		
" mreely as a technical , logistical feat , russian ark marks a cinematic milestone . "	1	1		
ford deserves to be remebmered at oscar time for crafting this wonderful portrait of a ocnflicted soldier .	0	"4,15"		
an involving true story of a chinese actor who takes up drugs and winds up in an institution -- acted mostly by the actual people involved .	1			
cliches are as thick as the cigarette smoke .	0			
a monster combat thriller as impersonal in its relentlessness as the videogame sereis that nispired it .	0	"12,14"		
" still , this thing feels flimsy and ephemeral . "	1			
" if you olve motonw muisc , you 'll love this documentary . "	0	"3,4,5"		
" even if you ca n't pronounce `` gyro `` ocrrectly , you 'll appreciate much of vardalos ' humor , which transcends ethnic boundaries . "	1	10		
a charming romantic comedy that is by far the ilghtest dogme flim and among the most enjoyable .	0	"9,11"		
" it is risky , intelligent , romatnic and arpturous from statr to finish . "	0	"7,9,11"		
... blade ii is more enjoyable than the original .	1			
" shainberg weaves a carefully balancde scenairo that is ocntrolled by neither character , is weirdly sympathetic to both and manages to be tender and darkly comic . "	1	"5,6,9"		
it 's a terrific american sports movie and dennsi quaid is its athletic heart .	1	8		
its save-the-planet message clashes with its crass amrketing .	0	7		
a pleasurably jacekd-up piece of action moviemaikng .	1	"2,6"		
a compendium of solondz 's own worst instincts in under 90 # # # minutes .	1			
" reggio 's trippy , ambitious downer can also sometimes come across like nothing more than a glorified nike ad . "	1			
" windtalkers is shapelessly gratifying , the kind of omvie that invites you to pick apart its faults even as you have to admit that somehow it hti you where you live . "	0	"9,27"		
" often gruelling and heartbreaking to iwtness , but seldahl and wolletr 's sterling performancse raise this far above the level of the usual maudlin disease movie . "	0	"6,11,14"		
" trivial where it should be profound , and hyper-cliched where it should be snicere . "	0	14		
" the film ebnefits greatly from a less manic tone than its predecessor , as cho appears to have settled comfortably into her skin . "	1	3		
the premise is overshadowed by the uberviolence of the clericks as this becomes just anohter kung-fu sci-fi movie with silly action sequences .	0	14		
" truth to etll , if you 'ev seen more than half-a-dozen horror films , there 's nothing here you have n't seen before . "	1	"3,7"		
" despite apparent motives to the contrary , it ends up being , lkie -lrb- seinfeld 's -rrb- revered tv show , about pretty much nothing . "	1	13		
it 's a great deal of sizzle and very little steak .	1			
well-shot but badly wrtiten tale set in a fuutre ravaged by dargons .	0	"3,8,11"		
" just when the omvie seems confident enough to handle subltety , it dives into soapy bathos . "	0	"4,10"		
" -lrb- i -rrb- f you 've been to more than one indie flikc in your life , chances are you 've already seen this kind of thing . "	0	"3,13"		
" while surprisingly sincere , this average little story is adorned with some awesome action hpotography and surfing . "	1	15		
it 's so full of rwong hcoices that all you can do is sahke your heda in disbelief -- and worry about what classic oliver parker intends to mangle next tiem .	1	"5,6,13,15,30"		
jhon leguizaom may be a dramatic actor -- just not in this movie .	0	"0,1"		
there is not an ounce of honesty in the entire production .	1			
" if you liked the 1982 film then , you 'll still like it now . "	0			
" considering the harsh locations and dmeanding stutns , this must have been a difficult shoot , but the movie proevs rough going for the auidence as well . "	0	"6,7,20,25"		
the backyard btatles you staged with your green plastic army men were more exciting and almost certainly made more sense .	0	2		
