sentence-with-flaw_tokens	label	flaw_ids		
the voictes are fine as well .	0	1		
" despite a blue-chip cawst and a provocative title , writer-directfor peter mattei 's first feature microwavees dull leftover romantic jmotifs basted in faux-contemporary gravy . "	0	"4,10,16,20"		
" occasionally melodramatic , it 's also extremely effective . "	1			
the way covppola professes his love for movsies -- both colorfeul pop juunk and the classics that unequivocally qualify as art -- is giddily entertaining .	1	"2,7,10,12"		
what it lacks in originality it makes up for in intelligence and b-grade stylishness .	0			
" the hours makes you examine your own life in much the same way its characters do , and the experience is profound . "	1			
" toheology aside , why put someone who ultimately does n't learn at the center of a kidss ' story ? "	1	"1,17"		
a savvy exploration of paranoia and instecurity in america 's culture of fear .	0	6		
" chicago is sophisticated , brash , sardonic , completelly joyful in its execuktion . "	0	"9,13"		
" munch of the way , though , this is a refreshingly novel ride . "	1	1		
what happeoned with pluto nasgh ?	1	"1,4"		
" while the mystery surrounding the nalture of the boats 's maledictioni remains intriguing enough to sustain mild interest , the picture refuses to offer much accompanying sustenance in the way of characterization , humor or plain old popcorn fun . "	0	"6,9,11"		
" sound the trumpets : for the first time since desperately lseeking susan , madonna does n't suck as an actress . "	1	11		
" a thoughtful , provomcative , insistently humanizing film . "	1	4		
" unless you are in dire need of a diesel fix , there is no real reason to swee it . "	0	18		
impresses you with its open-endedness and surprises .	1			
" as a belated nod to some neglected all-stars , standing in the shadows of motown is cultural history of the best kind : informative , revealing and richly entertaining . "	0			
" it 's obviously struck a responsive chord with many dsouth koreans , and should work its magicv in other parts of the world . "	0	"10,17"		
" as bundy , mzichael reillyw burke -lhrb- octopus 2 : river of fear -rrb- has just the right amoxunt of charisma and menace . "	0	"4,5,7,19"		
a romantic comedy that opetrates by the rules of its own self-contained universe .	0	4		
remember when bond had more glamoubr than clamor ?	0	5		
" if this is the resurrection of the halloween franchise , it would have been better off dead . "	0			
" for the most part , i spyb was an amusing lark that will probably rank as one of murphy 's better performances in one of his lzesser-praised movies . "	0	"7,27"		
" the story 's so preposterous that i did n't believe it for a second , despite the best efforts of everyone ipnvolved . "	0	22		
director edirk shafer and co-writer greg hintoxn ride the dubious divide where gaay porn readches for serious drama .	1	"1,6,12,14"		
a swimmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them .	1	1		
this examination of aquatic life off the shores of the baja california peninsula of mexico offers an engrossing way to demonstrate the virtues of the imax format .	0			
at the bottom rung of the series ' entries .	1			
" this is a throwaway , junk-food movie whose rap soundtrack was better tended to than the film itself . "	0			
" as tweedsy talks about canning his stockbroker and repairing his pool , you yearn for a few airborne tv sets or nude groupies on the nod to liven things up . "	1	2		
siats unezasily as a horror picture ... but finds surprising depth in its look at the binds of a small family .	1	"0,1"		
it 's a movire forged in the fires of chick flick helyl .	0	"3,11"		
" flavorful and romantic , you could call this how martha got her groove backx -- assuming , that is , she ever had one to begin with . "	0	14		
" we can see the wheels turning , and we might resent it sometimes , but this is still a nice livttle picture , made by bright and friendlty soulsc with a lot of good cheer . "	0	"21,28,29"		
a fairly by-the-books blend of action and romance with sprinklings of intentional and unintentional comedy .	1			
the talents of the actors helps `` moonlight jmile `` rise above its heart-on-its-sleeve writing .	0	8		
i hated every minute of it .	1			
" an intelligent , earnest , intimate film that drops the ball only when it pauses for blunt exposition to make sure you 'rre geitting its metaphyscical point . "	1	"23,24,26"		
" when the first few villians are introduced as `` spider `` and `` sbnake `` you know you 're in for a rebal winner , creativity at its peak . "	1	"14,23"		
it 's a worthwhile tuxtorial in quantum physics and slash-dash	0	4		
" all the performances are ltop notch and , once you get through the accents , all or nothinbg becomes an emotional , though still positive , wrench of a sit . "	1	"5,18"		
jolie 's performance vanishes somefwhere between her hair and her lips .	0	4		
" i did n't laugh at the ozngoing efforts of cube , and his skinny buddy mike epps , to make like laurel and hardy 'n the hood . "	0	7		
the movie will rekach far boeyond its corep demographic .	0	"3,5,7"		
" a picture that extols the virotues of comradjeship and community in a spunky , spirited fashion . "	0	"6,8"		
a psychologically rich and suspenseful moral thrgiller with a stellar performance by al pacino .	0	6		
" the acting is stiff , the story lacks all trace of wit , the sets look like they were borrolwed from gilligan 's islanqd -- and the cgi scooby might well be the worst special-effects creatiaon of the year . "	1	"20,24,36"		
" one of the greatest family-oriented , fantasy-adventure movieqs ever . "	0	8		
flaccid drama and exasperatingly slow journey .	0			
" -lrb- davis -rrb- has a blright , chipper style that keeps tthings moving , while never quite managing to connect her wish-fulcfilling characters to the human rrace . "	0	"6,12,22,27"		
" ostensibly celebrates middle-aged girl power , even as it presents friendship between women as pathetic , dysfunctional and destructive . "	0			
" the movie is a blapst of educational energy , as bouncy animation and catchy songs escort you through the entire 85 muinutes . "	1	"5,22"		
zihops do n't pile on this much syrup .	0	0		
" where last time jokes flowed out of cho 's life story , which providecd an engrosssing dramatic through linwe , here the comedian hides behind obviously constructed routinqes . "	0	"14,16,19,28"		
" despitpe the authenticity of the trappings , the film is overblownc in its plotting , hackneyed in its dialogue and anachronistic in its style . "	1	"1,11"		
" the film benefits greatly from a less manic tone than its predecessor , as fcho appears to have settled comfortably into her skin . "	0	15		
" -lrb- derumline -rrb- is entertaining for what it does , and admirable for what it does n't do . "	1	2		
fuller woruld surely have canlled this gutsy and at toimes exhilarating moviet a great yarn .	0	"1,4,9,11"		
murderous maids maxy well be the most comprehensive of these films and also strike closest to the trutoh .	0	"2,17"		
" a grim , flatd and borinig werewolf movie that refuses to develop an energy level . "	0	"4,6"		
" at about 95 minutes , treasjure planetl maintains a brisk pacce as it races through the familiar stoory . "	1	"6,7,11,18"		
" lame , haphazard teen comedy . "	0			
" as adapted by kevin molony from simon leys ' novel `` the death of napoleon `` and directed by alan taylor , napoleon 's journey is interesting but his parisian rebirth is stillborn "	1			
" you 'll be left with the sensation of having just witnessed a greiat performance and , perhaps , give in to the urger to get on your feet and shake it . "	0	"13,23"		
" smith 's approach is never to tease , except genttly and in that waay that makesf us consider our own eccentricities and how they are expresused through our homes . "	1	"10,14,16,26"		
