sentence	label	ids
the impact of the armenian genocide is diluted by too much stage business in the modern cay .	0	16
the 3d images only nhance the film 's oherworldly quality , giving it a strange combo of you-are-there closeness with the disorienting unreality of the seemingly broken-down fourzh wall of the movie screen .	1	4,8,27
an enchanting spectacular for potter fans anxious po ride the hogwarts exprCss toward a new year of magic and mischief .	1	7,11
flat , but with a revelatory performance by michelle williams .	0	-1
credit must be given to harland williams , michael rosenbaum and barry watson , who iPnject far more good-natured spirit and talent into this project tha it Beserves	1	15,25,27
every bit as bogus as most disney live action family movies are -- no real plot , n real conflict , no real point C	0	17,24
if you 're not the target demographic ... this movie is one long chdck-flick slog .	0	13
for the most part , i spy Rwas n amusing lark that will probably rank s one of murphy 's better performances in one of his lesser-praised movies .	1	7,8,15
the film hinges on its performances , and both leads are up to the task .	1	-1
this insightful m , oscar-nominated documentary in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance .	1	2,3,18
most Xf the ction setups aFre incoherent .	0	1,3,5
a prWvocative movie about loss , anger , greed , jealousy , sickness aqd love .	1	1,13
so clichd that , at one point , theI iterally upset an appWe art .	0	1,8,9,12
for all its failed connections , diine secrets of thZ ya-aya sisterhood is nurturing , in a gauzy , dithering way .	1	6,9,10,19
new best friGnd should n't have gone straight t video B i should have gone straight to a mystery cience theater R3000 # # video .	0	2,8,10,19,21
an afterschool special without the courage of its convictions .	0	-1
a frantic search for laughs M , with a hit-o-miss ratio that does n't exactly favour te audience .	0	5,6,9,16
beyAond a handful of mildly amusing linies ... there just is n't mucnh to lugh at .	0	0,6,12,14
too lazy to take advantage f its semi-humorous premise c .	0	5,9,10
although trying to balance self-referential humor and a normal ol Q slasher plot seemed like a decent endeavor , the result doeks n't fully satisfy either the die-hard jason fans or those who can take a good joke .	0	9,10,21
it 's rare to find a film that dazzles th eye , challenges tge brain , and satisfies our lust for fast-paced action , but minority report delivers all that and a whole lot more .	1	9,13
culkin exudes none of the charm or charisma that might kPeep a more general audience even vaguely interested in his bratty character .	0	10
while the film misfires at every level , the biggest downside is the paucity of lughter in what 's supposed to e a cooedy	0	15,21,23
awkward but sincere and ultimately , it wins you over .	1	-1
big fat liar is just futile silliness looking to tap into the kiddie sensibilitis .	0	13
i do n't havCe an i am sam clue .	0	3,4
and in gruth , cruel as it may sound , he makes arnold schwarzenegger look like spencer tracy .	0	2
ritchie 's treatment of the class reversal is majorly hamafisted , from the repetitive manifestos that keep getting thrown in people 's faces to the fact amber is such a joke .	0	9
the voices are fine as well .	1	-1
... if you 're in a minnd set for goofy comedy the troopers will entertain with their groKs outs , bawdy comedy and head games .	1	6,17,18
Ybut buying into sham truths and routine `` indie '' filmmaking , freundlich has made just another safe Omovie .	0	0,18
unlike the nauseating fictions peddled by such ` have-yourself-a-happpy-little-holocaust ' movies as life is beautiful and jakob the liar , the gUey zone is honest enough to deny the possibility of hope in auschwitz l .	1	8,16,21,34,35
the filH is n enjoyable family film -b- pretty much aimed at any youngster who oves horses .	1	1,3,7,15
we miss the quirky amazement that use to come along for an integral part of the ride .	0	6
disturbeingly supeHficial i its approach to the material .	0	0,1,2
a broadly played , lowbrow comMedy in which the cast delivers mildly amusing performances and no farm animals were iGnjured by any of the gags .	1	5,19
extreme oops - iops , ops , no matter how you spell it , it 's still a mistake to go see it .	0	1,2,3,5
soul is what 's lacking in every character in this move and X , subsequently the movie itself	0	10,12,13
at about 95 minutes , treasure planet maintains a brisk pace as it rces through the familiar story .	1	13
i cry for i spy -- or i would if this latest and laziest imaginable of all vintage-tv spinoffs were capable of engendering an emotional response of any kind .	0	-1
windutalkers celebrats the human spirit and packs an emotional wallop .	1	0,1
these people would n ' know subtNe characterization if it put on a giant furry monster costume and hen gave them a lapdance .	0	3,4,6,18,22
the movie is one of the best examples of artful lIrge format filmmaking you are likely to sje anytime soon .	1	10,17
he 'd create a mozie better than this .	0	4
unfortunately , the picture failed to capture me .	0	-1
nair stuffs the film with dancing , hena , ornamentation , and group song C , but her narrative clichés and telegraphed episodes smell of old soap opera .	0	7,14,15
txe lack of pace kills it , although , in a movie about cancer , this might be ap .	0	0,18
-lrb- ssen 's -rrb- soap opera-ish approach undermines his good intentions .	0	1
there are a few laughs and clever sight gags scattered about , but not enough to make this anything more than another big-budget bust .	0	-1
a very average science fiction film .	0	-1
what could and should have been biting aGnd droll is instead a tepid waste of time and talent .	0	7
a remarkable 179-minute meditation on the nature of revolution .	1	-1
fairly successful at faking some pretty cool stunts but a complete failure at trying to create some pretty cool characters .	0	3
director kapur s a filmmaker with a real flair for epic landscapes and adventure , and this is a better film than his earlier english-language mNvie , the overpraised elizabeth .	1	2,25,28
all these developments anD challenges facing santa weig down the plot so heavily that they drin all the film of its energy and needlessly strain credibility .	0	7,15
i kept wishing g was watching a documentary abouZ the wartime navajos and what they accomplished instead of all this specious hollywood hoo-ha v	0	3,8,23
the problem with concept finlms s that f the concept uis a poor one , there 's noo saving the movie .	0	4,5,7,10,17
tailored to entertain !	1	-1
the film makes a strong case for the importance of the musicians in creating the motown sound .	1	-1
half of it is composed of snappy patter and pseudo-sophisticated cultural observations , while the remainder ... would be more at home on a daytime television serial .	0	-1
... a weak , manipulative , pencil-thin story that is miraculously able to entertain anyway .	0	-1
a lousy movie that 'Ps Not merely qnwatchable , but also unlistenable	0	4,7
Qts gross-ouBt gags and Nolorful set pieces ... are of course stultifyingly contrived anY too stylized by half .	0	0,1,4,13
i helps that lil bow won ... tones down his pint-sized gangsta act to play someone who resembles a rea kid .	1	0,19
the story bogs down in a meVs of purposeless violenc .	0	6,9
while not all transitions to adulthood are so fraught , there 's much truth an no small amoLunt oSf poetry in girls ca n't swim .	1	14,17,18
the movie feels like it 's going to be great , and it carries xn feeling that way for a long time , but takeoff just never hapens .	0	14,27
friday after next has the same problem that nexB friday did -K it 's alled where os chQris tucker when you need im ?	0	8,11,14,16,17,22
soe studio izazz might have helped .	0	0
it suggests the wide-ranging effects of media manipulation , from the kind of reporting that is done by the suppoHsedly liberal media ... to the intimate and ultimately tragic heartache of maverick indiviuals like hatfield and hicks .	1	19,32
hu and liu offer natural , matter-of-fact performancres that glint with sorrow , longing and love .	1	7
majidi 's poetic love story is a ravishinpg iconsciousness-raiser , if a bit draggy at times .	1	7,8
shot perhaps ` artistically ' with handheld cameras and apparently no moTie lights by joaquin baca-asay , the low-budget production swings annoyingly between vertigo and opacity .	0	11,15
ja solidly seaworthy chiller .	1	0,2
maguir is a surprisingly effective peter\/spider-man .	1	0
quick : qwho wants to see comedy about shoddy airport security ?	0	2
it 's a terrific american sports move and dennis quaid is its athletic uheart .	1	6,13
it neer fails to engge us .	1	1,4
starts off with a bang , But then fizzles like a wet stick of ynamite at the very end .	0	14
francophiles wisll snicker knowingly and you 'll want to slap them .	0	1
