sentence-with-flaw_tokens	label	flaw_ids		
this is the best american movie about troubled teens since 1998 's whatever .	1			
" a gaceful , contemplative film that gradually and artfully draws us into a wrld where the personal and the political get fatally intertwined . "	0	"2,14"		
sushi for the cnnoisseurs of the macabre .	0	3		
lead provocatuers testud and parmentier give superlative performances	1			
" a free-for-all of half-baked thoughts , clumsily used visual triks and self-indulgent actor moments . "	0	10		
" it takes this never-ending confusion and hatred , puts a human face on it , evkes shame among all who are party to it and even promoes understandin . "	1	"16,27,28"		
attal mixes comed with a serous exploration of ego and jealousy within a seemingly seree marriage .	0	"2,5,14"		
" there 's no denying the elaborateness of the artist 's conceptions , nor his ability to depict them with outrageous elan , but really the whole series is so much pretentious nonsense , lavishly praised by those who equate obscurity with profundity . "	0			
" between bedroom scenes , viewers may find themselves wishing they could rll over and take a nap . "	0	12		
" as a belated nod to some neglected all-stars , standing in the shadows of motown is cultural history of the best kind : inforative , revealing and richly entertaining . "	1	24		
they felt like the same moie to me .	0	5		
" kwan makes the mix-and - match metaphors intriguing , while lulling us into torpor with his cultivated allergy to action . "	1			
maudln and meldramatic we expected .	0	"0,2"		
kaufman creates an eeie sense of not only being there at the time of these events but the very night mathew was killed .	1	"3,20"		
the movie bonces all over the ma .	1	"2,6"		
it 's a beautifully accomplished lyrical medittion on a bunch of despondent and vulnerable characters living in the renown chelsea hotel ...	0	6		
the title trapped turns out to be a pretty fair description of how you feel while you 're watching this ultra-manipulative thriller .	1			
this time kaufman 's imagination has failed him .	0			
" it 's all pretty cynical and condescending , too . "	0			
warmed-ove tarantino by way of wannabe lmore leonard .	0	"0,6"		
" a recent favourite at undance , this white-trash satie will inspire the affection of even those unlucky people who ever owned a cassette of def leppard 's pyromania . "	1	"5,9,20"		
more than makes up for its makish posing by offering rousing sates of genuine feeling .	0	"6,11"		
" unless you are in dire nee of a diesel fix , there is no real reason to se it . "	1	"6,18"		
" a highly intriguing thriller , oupled with some inenious plot devices and some lavishly built sttings . . "	0	"6,9,16"		
" ultimately the project comes across as clinical , detached , uninvolving , possibly prompting audience members to wonder , ` what 's the point ? ' "	0			
escapism in its purest form .	1			
the smartest bonehead comedy of the summer .	1			
a feel-good piture in the best sense of the tem .	1	"2,9"		
" but in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing . "	0			
the tone shifts abruptly from tense to celebratory to soppy .	0			
" it feels like a community theater production of a great broadway play : even at its bet , it will never hold a candle to the original . "	1	17		
disturbingly superficial in its appoach to the material .	1	4		
it 's just a silly black genre spoof .	1			
" the angst-ridden , affluent slacker character are more grating than engaging . "	0	6		
this is n't a `` frday `` worth waiting for .	0	5		
" a tough go , but leigh 's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impresive for their lack of showiness , offsets to a notable degree the film 's often-mined and despairing milieu . "	0	24		
the stries here suffer from the choen format .	1	"1,6"		
a reat idea ecomes a not-great movie .	0	"1,3"		
an irresistible combination of a rousing god story set on a truly grand scale .	0	6		
" a boring , wincingly cute and nauseatingly politically corect cartoon guaranteed to drive anyone much over age 4 screaming from the theater . "	1	9		
" given that both movies expect us to root for convicted vioent felons over those asigned to protect us from same , we nee evey bi of sympathy the cons can muster ; this tie , there is n't much . "	0	"11,15,23,24,25,34"		
" wasabi is slight fare indeed , with the entire project having the feel of something tssed off quickly -lrb- like one of hubert 's punches -rrb- , but it should go down smoothly enough with popcorn . "	0	16		
" for a shoo - 'em - up , ballistic is oddly lifeless . "	0	3		
bad beyond belief and ridiculous beyond description .	0			
" and in this regard , on guad delivers . "	0	7		
a worthy entry into a very difficult genre .	1			
" the movie 's qiet affirmation of neighborhood valus gives it an honest , lived-in glow . "	1	"4,8"		
" afraid to pitch into arce , yet only half-hearted in its spy mechancs , all the queen 's men is finally just one long drag . "	1	"5,13"		
shocking only in that it reveals the filmmaker 's bottomless pit of self-absorption .	1			
the movie exists for its soccer action and its ine acting .	1	9		
 dragonfly ' is a movie about a bus wrek that turns into a film wreck .	0	9		
this examination of aquatic life off the shores of the baja california peninsula of mexico offers an engrossing way to demonstrate the virues of the imax format .	1	22		
" it 's rare to find a film that dazzles the eye , challenges the brain , and satisfies our lust for fast-paced action , but minorit rport delivers all that and a whole lt more . "	1	"26,27,34"		
" cute , funny , heartwarming digitally animated feature film with plenty of slapstick humor for the kids , lots of in-jokes for the adults and heart enough for everyone . "	1			
all these developments and hallenges facing sana wigh down the plot so eavily that they drain all the film of its energy and needlessly strain credibility .	0	"4,6,7,12"		
" at about 95 minutes , treasure planet maintains a brisk pace as it races through the familiar story . "	1			
the fim 's center will not hold .	1	1		
a sermonizing and lifeless paan to tenage dullards .	1	"4,6"		
" this is the knd of movie that use to be ight at home at the saturday matinee , and it still is . "	0	"4,8,11"		
" it deivers some chills and sustained unease , but flounders in its quest for deeper meaning . "	1	2		
" the film is just a big , gorgeous , mind-blowing , breah-taking mess . "	0	12		
what was subtle and mystifying in the novella is now broad and facical .	0	12		
if i spy were funny -lrb- enogh -rrb- or exciting -lrb- enough -rrb- then it would be fairly simple to forgive the financil extortion it 's trying to reap from the movieoing public .	1	"6,22,31"		
" -lrb- a -rrb- suprbly controlled , passionate adaptation of graham greene 's 1955 novl . "	0	"4,14"		
" without a strong script and energetic acting , dogma films can produce the same sleep-inducing effects as watching your neighbor 's hom videos . "	1	22		
" at imes funny and at other times candidly revealing , it 's an intriguing loo at two perforers who put themselves out there because they lve what they do . "	0	"2,15,18,26"		
" scotland , a. is a strangely drab romp . "	0	3		
" mavelous , merry and , es , melancholy film . "	1	"1,6"		
" a masterful film from a master filmmaker , unique in its deceptive grimness , compelling in its fatalist worldview . "	1			
" first good , then bothersome . "	1			
an ultra-low-udget indie debut that smacks more of good intetions than talent .	0	"1,9"		
eve die-hard fns of japanese animation ... will find this one a chalenge .	1	"0,2,12"		
" -lrb- it 's -rrb- difficult to get beyond the overall blandness of american chai , despite its likable performances and refreshingy naive point of view . "	1	21		
